scientific_name,rank,taxonomic_status,common_name,AphiaID,WORMS url,WORMS Api url,LSID,Run script,kingdom,subkingdom,infrakingdom,phylum,subphylum,infraphylum,superclass,class,subclass,infraclass,subterclass,superorder,order,suborder,infraorder,parvorder,section,subsection,superfamily,epifamily,family,subfamily,supertribe,tribe,subtribe,genus,subgenus,species,subspecies,parent,codes,taxon_ID,images,Species List,MARINe Codes
Microcladia coulteri,SPECIES,ACCEPTED,Microcladia coulteri,372611,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372611,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372611,urn:lsid:marinespecies.org:taxname:372611,https://airtable.com/tblLqtIyuwA7rbEC3/recPftKqFRt5nmF8T?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Ceramiales,Ceramiineae,,,,,,,Ceramiaceae,Ceramioideae,,Ceramieae,,Microcladia,,Microcladia coulteri,,Microcladia,micc,recPftKqFRt5nmF8T,,Vancouver,
Spermothamniineae,SUBORDER,ACCEPTED,,1304923,http://www.marinespecies.org/aphia.php?p=taxdetails&id=1304923,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/1304923,urn:lsid:marinespecies.org:taxname:1304923,https://airtable.com/tblLqtIyuwA7rbEC3/rec5I6yDMD05LXjGQ?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Ceramiales,Spermothamniineae,,,,,,,,,,,,,,,,Ceramiales,,rec5I6yDMD05LXjGQ,,,
Wrangeliaceae,FAMILY,ACCEPTED,,493877,http://www.marinespecies.org/aphia.php?p=taxdetails&id=493877,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/493877,urn:lsid:marinespecies.org:taxname:493877,https://airtable.com/tblLqtIyuwA7rbEC3/recH8TH3RPc0ogatq?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Ceramiales,Spermothamniineae,,,,,,,Wrangeliaceae,,,,,,,,,Spermothamniineae,,recH8TH3RPc0ogatq,,,
Gelidiales,ORDER,ACCEPTED,,146315,http://www.marinespecies.org/aphia.php?p=taxdetails&id=146315,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/146315,urn:lsid:marinespecies.org:taxname:146315,https://airtable.com/tblLqtIyuwA7rbEC3/recpafxeVTwlQqv1Z?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,,,,,,,,,,Rhodymeniophycidae,,recpafxeVTwlQqv1Z,,,GELPTE
Gelidiaceae,FAMILY,ACCEPTED,,143726,http://www.marinespecies.org/aphia.php?p=taxdetails&id=143726,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/143726,urn:lsid:marinespecies.org:taxname:143726,https://airtable.com/tblLqtIyuwA7rbEC3/recYRtcthzwLycO4o?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,Gelidiaceae,,,,,,,,,Gelidiales,,recYRtcthzwLycO4o,,,
Gelidium,GENUS,ACCEPTED,Gelidium,144135,http://www.marinespecies.org/aphia.php?p=taxdetails&id=144135,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/144135,urn:lsid:marinespecies.org:taxname:144135,https://airtable.com/tblLqtIyuwA7rbEC3/rec2WQVvY4LMIEXd2?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,Gelidiaceae,,,,,Gelidium,,,,Gelidiaceae,geli,rec2WQVvY4LMIEXd2,,"Quadra,Vancouver",GELSPP
Gelidium coulteri,SPECIES,ACCEPTED,,372573,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372573,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372573,urn:lsid:marinespecies.org:taxname:372573,https://airtable.com/tblLqtIyuwA7rbEC3/recb3C8rpmCCXmBqG?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,Gelidiaceae,,,,,Gelidium,,Gelidium coulteri,,Gelidium,,recb3C8rpmCCXmBqG,,"Quadra,Toby Island",
Pterocladiaceae,FAMILY,ACCEPTED,,368765,http://www.marinespecies.org/aphia.php?p=taxdetails&id=368765,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/368765,urn:lsid:marinespecies.org:taxname:368765,https://airtable.com/tblLqtIyuwA7rbEC3/recE3jSzvkM2utl7g?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,Pterocladiaceae,,,,,,,,,Gelidiales,,recE3jSzvkM2utl7g,,,
Pterocladiella,GENUS,ACCEPTED,,144137,http://www.marinespecies.org/aphia.php?p=taxdetails&id=144137,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/144137,urn:lsid:marinespecies.org:taxname:144137,https://airtable.com/tblLqtIyuwA7rbEC3/recSd0YQKIUVGeUxQ?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,Pterocladiaceae,,,,,Pterocladiella,,,,Pterocladiaceae,,recSd0YQKIUVGeUxQ,,,PTESPP
Pterocladiella caloglossoides,SPECIES,ACCEPTED,,374578,http://www.marinespecies.org/aphia.php?p=taxdetails&id=374578,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/374578,urn:lsid:marinespecies.org:taxname:374578,https://airtable.com/tblLqtIyuwA7rbEC3/recxI2CSrDjjWQHpc?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gelidiales,,,,,,,,Pterocladiaceae,,,,,Pterocladiella,,Pterocladiella caloglossoides,,Pterocladiella,,recxI2CSrDjjWQHpc,,Quadra,
Gigartinales,ORDER,ACCEPTED,,871,http://www.marinespecies.org/aphia.php?p=taxdetails&id=871,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/871,urn:lsid:marinespecies.org:taxname:871,https://airtable.com/tblLqtIyuwA7rbEC3/recfktBRXaV0K9CBz?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,,,,,,,,,,Rhodymeniophycidae,,recfktBRXaV0K9CBz,,,
Caulacanthaceae,FAMILY,ACCEPTED,,143728,http://www.marinespecies.org/aphia.php?p=taxdetails&id=143728,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/143728,urn:lsid:marinespecies.org:taxname:143728,https://airtable.com/tblLqtIyuwA7rbEC3/recvcux7w0A9Yg1Xl?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Caulacanthaceae,,,,,,,,,Gigartinales,,recvcux7w0A9Yg1Xl,,,
Caulacanthus,GENUS,ACCEPTED,,144141,http://www.marinespecies.org/aphia.php?p=taxdetails&id=144141,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/144141,urn:lsid:marinespecies.org:taxname:144141,https://airtable.com/tblLqtIyuwA7rbEC3/recRoEe7eN7ZlQyjn?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Caulacanthaceae,,,,,Caulacanthus,,,,Caulacanthaceae,,recRoEe7eN7ZlQyjn,,,
Caulacanthus ustulatus,SPECIES,ACCEPTED,,145606,http://www.marinespecies.org/aphia.php?p=taxdetails&id=145606,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/145606,urn:lsid:marinespecies.org:taxname:145606,https://airtable.com/tblLqtIyuwA7rbEC3/rec1yqw5AHi8TRLxN?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Caulacanthaceae,,,,,Caulacanthus,,Caulacanthus ustulatus,,Caulacanthus,,rec1yqw5AHi8TRLxN,,"Quadra,Vancouver",
Dumontiaceae,FAMILY,ACCEPTED,,143695,http://www.marinespecies.org/aphia.php?p=taxdetails&id=143695,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/143695,urn:lsid:marinespecies.org:taxname:143695,https://airtable.com/tblLqtIyuwA7rbEC3/recsxBQ3NfGgiyVp6?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,,,,,Gigartinales,,recsxBQ3NfGgiyVp6,,,
Constantinea,GENUS,ACCEPTED,Constantiniea,369518,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369518,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369518,urn:lsid:marinespecies.org:taxname:369518,https://airtable.com/tblLqtIyuwA7rbEC3/recQmji4j1O7Q6hVt?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Constantinea,,,,Dumontiaceae,cons,recQmji4j1O7Q6hVt,,,
Constantinea simplex,SPECIES,ACCEPTED,,372553,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372553,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372553,urn:lsid:marinespecies.org:taxname:372553,https://airtable.com/tblLqtIyuwA7rbEC3/recpVDo7unT4pOdnW?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Constantinea,,Constantinea simplex,,Constantinea,,recpVDo7unT4pOdnW,,Vancouver,
Constantinea subulifera,SPECIES,ACCEPTED,,372171,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372171,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372171,urn:lsid:marinespecies.org:taxname:372171,https://airtable.com/tblLqtIyuwA7rbEC3/rec9hkFWW8iW6ebCS?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Constantinea,,Constantinea subulifera,,Constantinea,,rec9hkFWW8iW6ebCS,,Vancouver,
Cryptosiphonia,GENUS,ACCEPTED,,369539,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369539,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369539,urn:lsid:marinespecies.org:taxname:369539,https://airtable.com/tblLqtIyuwA7rbEC3/recJmTRmFtSWqri39?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Cryptosiphonia,,,,Dumontiaceae,,recJmTRmFtSWqri39,,,
Cryptosiphonia woodii,SPECIES,ACCEPTED,Bleached brunette,372563,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372563,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372563,urn:lsid:marinespecies.org:taxname:372563,https://airtable.com/tblLqtIyuwA7rbEC3/recjVH62m9YELtZ22?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Cryptosiphonia,,Cryptosiphonia woodii,,Cryptosiphonia,"CRWO,CRYW",recjVH62m9YELtZ22,PXL_20240507_183424100.MP.jpg (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/UzAxfaE2uQ4WiVFtHDMuHg/lmFABb3pPf1ln4uWmAbkhV2x_oWk9xGdw16KHyQ0lGua3ft7K5E0U06Ko7sHS6_PUWtQBcZVpAVKCOqtUUPhysE7f4Yc5HIWq9tMQbjfnfIMNg-7ziLnYU4j-jYkExgWQgElev2oieKK_IYrdq3oMeIh-eUZlrdDOX7gIBDYWYJVeDgH9LF9GzTaDhmSXlDD/tut9Jlo0__YKWh454Wl9fjkAJ7uGOSS8OCQHlNsc1Jw),"Quadra,Vancouver,Toby Island",CRYWOO
Dilsea,GENUS,ACCEPTED,Sea belt,144031,http://www.marinespecies.org/aphia.php?p=taxdetails&id=144031,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/144031,urn:lsid:marinespecies.org:taxname:144031,https://airtable.com/tblLqtIyuwA7rbEC3/rec9yc5jYnNPESI10?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Dilsea,,,,Dumontiaceae,DILS,rec9yc5jYnNPESI10,,,
Farlowia,GENUS,ACCEPTED,,369648,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369648,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369648,urn:lsid:marinespecies.org:taxname:369648,https://airtable.com/tblLqtIyuwA7rbEC3/rec44tCvwaGIwyJ9J?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Farlowia,,,,Dumontiaceae,,rec44tCvwaGIwyJ9J,,,
Farlowia mollis,SPECIES,ACCEPTED,,372571,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372571,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372571,urn:lsid:marinespecies.org:taxname:372571,https://airtable.com/tblLqtIyuwA7rbEC3/recbofqCLxJjIIT6I?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Farlowia,,Farlowia mollis,,Farlowia,FAMO,recbofqCLxJjIIT6I,,"Quadra,Vancouver",FARMOL
Neodilsea,GENUS,ACCEPTED,,204928,http://www.marinespecies.org/aphia.php?p=taxdetails&id=204928,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/204928,urn:lsid:marinespecies.org:taxname:204928,https://airtable.com/tblLqtIyuwA7rbEC3/recYTcBH01pDGHgZX?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Neodilsea,,,,Dumontiaceae,,recYTcBH01pDGHgZX,,,
Neodilsea borealis,SPECIES,ACCEPTED,,373956,http://www.marinespecies.org/aphia.php?p=taxdetails&id=373956,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/373956,urn:lsid:marinespecies.org:taxname:373956,https://airtable.com/tblLqtIyuwA7rbEC3/recHGbKqAORzllaH3?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Dumontiaceae,,,,,Neodilsea,,Neodilsea borealis,,Neodilsea,,recHGbKqAORzllaH3,,Vancouver,
Endocladiaceae,FAMILY,ACCEPTED,,368772,http://www.marinespecies.org/aphia.php?p=taxdetails&id=368772,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/368772,urn:lsid:marinespecies.org:taxname:368772,https://airtable.com/tblLqtIyuwA7rbEC3/recoertf2HTyitIgz?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Endocladiaceae,,,,,,,,,Gigartinales,,recoertf2HTyitIgz,,,
Endocladia,GENUS,ACCEPTED,,369617,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369617,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369617,urn:lsid:marinespecies.org:taxname:369617,https://airtable.com/tblLqtIyuwA7rbEC3/rec2vusqrFMHCd4ul?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Endocladiaceae,,,,,Endocladia,,,,Endocladiaceae,,rec2vusqrFMHCd4ul,,,
Endocladia muricata,SPECIES,ACCEPTED,Turfweed,372566,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372566,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372566,urn:lsid:marinespecies.org:taxname:372566,https://airtable.com/tblLqtIyuwA7rbEC3/recdhMU6kWOzZziiB?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Endocladiaceae,,,,,Endocladia,,Endocladia muricata,,Endocladia,"ENMU,endm,ENDM",recdhMU6kWOzZziiB,,"Quadra,Vancouver",ENDMUR
Gloiopeltis,GENUS,ACCEPTED,,369683,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369683,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369683,urn:lsid:marinespecies.org:taxname:369683,https://airtable.com/tblLqtIyuwA7rbEC3/rec2uKHdg3YCEtG5p?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Endocladiaceae,,,,,Gloiopeltis,,,,Endocladiaceae,,rec2uKHdg3YCEtG5p,,,
Gloiopeltis furcata,SPECIES,ACCEPTED,Jelly moss,372181,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372181,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372181,urn:lsid:marinespecies.org:taxname:372181,https://airtable.com/tblLqtIyuwA7rbEC3/recyNtQ5akM0uXsHP?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Endocladiaceae,,,,,Gloiopeltis,,Gloiopeltis furcata,,Gloiopeltis,"GLFU,GLOF",recyNtQ5akM0uXsHP,"PXL_20240505_173819747.jpg (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/jb_laJzD42GwNWrtaIYwFw/OZM7eDnYdYvs1n6fU7s3A3yDtKh46yAgf-bzPYSNod5Yze5tyTp7vyM8u2QGQvrz6dMd_h0T3suWYhGyragjSPChsdQxhx4nyPj50TryJtDsdmkIECLSPUBWPp9W3IfrpSZOFbFmXEGALpPwH3m3o4D4foTpPyIK6n-ttNOLOQjLKNz_NkfoizNI-5GYA9x2/7EcQkhi8SNhR303aFIOAdGejzILbEXx0aVGgWuUnOg8),PXL_20240507_181849719.jpg (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/pT04Wdgo-JpqXKm_2xVx9A/YFCoskQQ9X3WpNXaqhEOY5RjbVOL_6Cg4awoU_v2fHlJVBoSWHHnxVhkU0k5vYa0zH0Sk_ghjPFjmQlZhAKDBM9uLNmfXWycruDhCFAdOtcw5alqXulms4OjxxVXyMUNs6-GVUNvPqOVJf9w12KQ-oXc4x40KgnbaxjsLRAuNb-Gi1XvtQng9bBYowPdPWJO/pY0YIIt9rggAfkD_RbXJLffbt8E8xUuEKyGkFu6Gukk)",Quadra,GLOFUR
Furcellariaceae,FAMILY,ACCEPTED,,143732,http://www.marinespecies.org/aphia.php?p=taxdetails&id=143732,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/143732,urn:lsid:marinespecies.org:taxname:143732,https://airtable.com/tblLqtIyuwA7rbEC3/rec0jrcBkiWH7trkF?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Furcellariaceae,,,,,,,,,Gigartinales,,rec0jrcBkiWH7trkF,,,
Opuntiella,GENUS,ACCEPTED,,369969,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369969,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369969,urn:lsid:marinespecies.org:taxname:369969,https://airtable.com/tblLqtIyuwA7rbEC3/rec2n0v9RcdAywaqF?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Furcellariaceae,,,,,Opuntiella,,,,Furcellariaceae,,rec2n0v9RcdAywaqF,,,
Opuntiella californica,SPECIES,ACCEPTED,Opuntiella calfornica,372623,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372623,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372623,urn:lsid:marinespecies.org:taxname:372623,https://airtable.com/tblLqtIyuwA7rbEC3/recqT55vipbp6XmUw?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Furcellariaceae,,,,,Opuntiella,,Opuntiella californica,,Opuntiella,opuc,recqT55vipbp6XmUw,,,
Gigartinaceae,FAMILY,ACCEPTED,,143733,http://www.marinespecies.org/aphia.php?p=taxdetails&id=143733,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/143733,urn:lsid:marinespecies.org:taxname:143733,https://airtable.com/tblLqtIyuwA7rbEC3/recOqguCcalxNpuh4?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Gigartinaceae,,,,,,,,,Gigartinales,,recOqguCcalxNpuh4,,,
Chondracanthus,GENUS,ACCEPTED,,144153,http://www.marinespecies.org/aphia.php?p=taxdetails&id=144153,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/144153,urn:lsid:marinespecies.org:taxname:144153,https://airtable.com/tblLqtIyuwA7rbEC3/recygpEgWTLYoqe0i?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Gigartinaceae,,,,,Chondracanthus,,,,Gigartinaceae,,recygpEgWTLYoqe0i,,Vancouver,CHOCOR
Chondracanthus exasperatus,SPECIES,ACCEPTED,Turkish towel,372551,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372551,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372551,urn:lsid:marinespecies.org:taxname:372551,https://airtable.com/tblLqtIyuwA7rbEC3/recMr1AIkno3LbfjK?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Gigartinaceae,,,,,Chondracanthus,,Chondracanthus exasperatus,,Chondracanthus,"choe,CHEX",recMr1AIkno3LbfjK,"PXL_20240509_203722495.PORTRAIT.ORIGINAL.jpg (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/CEki0oxTW2KEg1sz29GbnQ/s8mn0UnrhAlNyGhBNpt0TYFXa9HSyXwRiuHuf3xii2w16d1nDm3RH4PcFseQRfgwNu8X9erm3R7aDq1BIGweTHWhd1sB7pkNcHTzwFxxijWG9vV8oUfd1VFXWshAXkfD9l3_trdNQ_LBTbkA9eI5kCasHwWQNeolSkx2bhZUsHETupvCV2FaQ2fFeThXVvm7JaO1incM-UTcXXSG6-uohg/kbzrwmqaK-m-mB1gTjPIARqSjIUwV-RNjyzRsOcuw80),IMG_20190914_121137.jpg (https://v5.airtableusercontent.com/v3/u/33/33/1727985600000/9FWnZsCeXvyqvbEPTV5pjw/umgr0K8RdTR0y--iadN--X2csxoiYhK4u5toHHHxiQ4LBr6FMqy8AF8jJOAPIJOPHjAD2z4RBooZtLARZL332Wu_N9bOJBsb1eYqjdUvAn-w5Ed-hMnAatk6vL1n5y9jTAHpYeuHILCM6NsdtKUuehhu9YRamZzhxtu4NamEOQ8/ydJi5UW9LVl2ClYqZct6U-WXOLKbmT0RcvPSdEy-UkA)","Quadra,Vancouver,Toby Island",
Mazzaella,GENUS,ACCEPTED,Mazzaella species,369878,http://www.marinespecies.org/aphia.php?p=taxdetails&id=369878,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/369878,urn:lsid:marinespecies.org:taxname:369878,https://airtable.com/tblLqtIyuwA7rbEC3/recWs5A7Q6MuIviV6?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Gigartinaceae,,,,,Mazzaella,,,,Gigartinaceae,"MAZZ,mazz,MAZZ",recWs5A7Q6MuIviV6,,Vancouver,MAZSPP
Mazzaella splendens,SPECIES,ACCEPTED,,372601,http://www.marinespecies.org/aphia.php?p=taxdetails&id=372601,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/372601,urn:lsid:marinespecies.org:taxname:372601,https://airtable.com/tblLqtIyuwA7rbEC3/recOEYe9zmwv2zAaG?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Gigartinaceae,,,,,Mazzaella,,Mazzaella splendens,,Mazzaella,,recOEYe9zmwv2zAaG,,Vancouver,
Kallymeniaceae,FAMILY,ACCEPTED,,143698,http://www.marinespecies.org/aphia.php?p=taxdetails&id=143698,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/143698,urn:lsid:marinespecies.org:taxname:143698,https://airtable.com/tblLqtIyuwA7rbEC3/rec4K0rAFs4VisPt7?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Kallymeniaceae,,,,,,,,,Gigartinales,,rec4K0rAFs4VisPt7,,,
Callophyllis,GENUS,ACCEPTED,Callophyllis,144047,http://www.marinespecies.org/aphia.php?p=taxdetails&id=144047,https://www.marinespecies.org/rest/AphiaClassificationByAphiaID/144047,urn:lsid:marinespecies.org:taxname:144047,https://airtable.com/tblLqtIyuwA7rbEC3/rec0iCpLDJ25J9m3Y?blocks=bli5ItEhTDGAFc32p,Plantae,Biliphyta,,Rhodophyta,Eurhodophytina,,,Florideophyceae,Rhodymeniophycidae,,,,Gigartinales,,,,,,,,Kallymeniaceae,,,,,Callophyllis,,,,Kallymeniaceae,"calo,CALO",rec0iCpLDJ25J9m3Y,,Vancouver,
