eventID,observationID,scientificName,scientificNameID,taxonRank,authority,vernacularName,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,basisOfRecord,occurrenceStatus,occurrenceRemarks
RICE006_NB_2017-05-28_BQ3_3,RICE006_NB_2017-05-28_BQ3_3_6966,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,104,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_BQ4_1,RICE006_NB_2017-05-28_BQ4_1_6967,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,59,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_BQ4_2,RICE006_NB_2017-05-28_BQ4_2_6968,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,75,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_BQ4_3,RICE006_NB_2017-05-28_BQ4_3_6969,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,84,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_BQ5_1,RICE006_NB_2017-05-28_BQ5_1_6970,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,53,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_BQ5_2,RICE006_NB_2017-05-28_BQ5_2_6971,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,70,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_BQ5_3,RICE006_NB_2017-05-28_BQ5_3_6972,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,64,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ1_1,RICE006_NB_2017-05-28_FQ1_1_6973,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ1_2,RICE006_NB_2017-05-28_FQ1_2_6974,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,15,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ1_3,RICE006_NB_2017-05-28_FQ1_3_6975,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,18,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ2_1,RICE006_NB_2017-05-28_FQ2_1_6976,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,50,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ2_2,RICE006_NB_2017-05-28_FQ2_2_6977,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,57,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ2_3,RICE006_NB_2017-05-28_FQ2_3_6978,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,25,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ3_1,RICE006_NB_2017-05-28_FQ3_1_6979,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,16,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ3_2,RICE006_NB_2017-05-28_FQ3_2_6980,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,43,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ3_3,RICE006_NB_2017-05-28_FQ3_3_6981,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ4_1,RICE006_NB_2017-05-28_FQ4_1_6982,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,2,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ4_2,RICE006_NB_2017-05-28_FQ4_2_6983,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ4_3,RICE006_NB_2017-05-28_FQ4_3_6984,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ5_1,RICE006_NB_2017-05-28_FQ5_1_6985,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,4,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ5_2,RICE006_NB_2017-05-28_FQ5_2_6986,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_FQ5_3,RICE006_NB_2017-05-28_FQ5_3_6987,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ1_1,RICE006_NB_2017-05-28_MQ1_1_6988,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ1_2,RICE006_NB_2017-05-28_MQ1_2_6989,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ1_3,RICE006_NB_2017-05-28_MQ1_3_6990,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ2_1,RICE006_NB_2017-05-28_MQ2_1_6991,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,7,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ2_2,RICE006_NB_2017-05-28_MQ2_2_6992,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ2_3,RICE006_NB_2017-05-28_MQ2_3_6993,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,16,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ3_1,RICE006_NB_2017-05-28_MQ3_1_6994,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,6,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ3_2,RICE006_NB_2017-05-28_MQ3_2_6995,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ3_3,RICE006_NB_2017-05-28_MQ3_3_6996,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,5,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ4_1,RICE006_NB_2017-05-28_MQ4_1_6997,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ4_2,RICE006_NB_2017-05-28_MQ4_2_6998,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,0,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ4_3,RICE006_NB_2017-05-28_MQ4_3_6999,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ5_1,RICE006_NB_2017-05-28_MQ5_1_7000,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ5_2,RICE006_NB_2017-05-28_MQ5_2_7001,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_NB_2017-05-28_MQ5_3,RICE006_NB_2017-05-28_MQ5_3_7002,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,1,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ1_1,RICE006_FB_2017-05-29_BQ1_1_7003,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,74,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ1_2,RICE006_FB_2017-05-29_BQ1_2_7004,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,65,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ1_3,RICE006_FB_2017-05-29_BQ1_3_7005,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,93,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ2_1,RICE006_FB_2017-05-29_BQ2_1_7006,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,74,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ2_2,RICE006_FB_2017-05-29_BQ2_2_7007,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,41,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ2_3,RICE006_FB_2017-05-29_BQ2_3_7008,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,39,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ3_1,RICE006_FB_2017-05-29_BQ3_1_7009,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,70,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ3_2,RICE006_FB_2017-05-29_BQ3_2_7010,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,91,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ3_3,RICE006_FB_2017-05-29_BQ3_3_7011,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,54,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ4_1,RICE006_FB_2017-05-29_BQ4_1_7012,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,21,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ4_2,RICE006_FB_2017-05-29_BQ4_2_7013,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,33,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ4_3,RICE006_FB_2017-05-29_BQ4_3_7014,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,25,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ5_1,RICE006_FB_2017-05-29_BQ5_1_7015,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,14,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ5_2,RICE006_FB_2017-05-29_BQ5_2_7016,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,11,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_BQ5_3,RICE006_FB_2017-05-29_BQ5_3_7017,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ1_1,RICE006_FB_2017-05-29_FQ1_1_7018,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,14,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ1_2,RICE006_FB_2017-05-29_FQ1_2_7019,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,21,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ1_3,RICE006_FB_2017-05-29_FQ1_3_7020,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,5,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ2_1,RICE006_FB_2017-05-29_FQ2_1_7021,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,8,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ2_2,RICE006_FB_2017-05-29_FQ2_2_7022,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,25,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ2_3,RICE006_FB_2017-05-29_FQ2_3_7023,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,15,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ3_1,RICE006_FB_2017-05-29_FQ3_1_7024,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,21,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ3_2,RICE006_FB_2017-05-29_FQ3_2_7025,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,13,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ3_3,RICE006_FB_2017-05-29_FQ3_3_7026,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,14,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ4_1,RICE006_FB_2017-05-29_FQ4_1_7027,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,15,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ4_2,RICE006_FB_2017-05-29_FQ4_2_7028,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,17,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ4_3,RICE006_FB_2017-05-29_FQ4_3_7029,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,9,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
RICE006_FB_2017-05-29_FQ5_1,RICE006_FB_2017-05-29_FQ5_1_7030,Littorina,urn:lsid:marinespecies.org:taxname:138135,GENUS,"A. Férussac, 1822",periwinkle,individualCount,https://vocab.nerc.ac.uk/collection/P01/current/OCOUNT01/,3,NA,dimensionless,https://vocab.nerc.ac.uk/collection/P06/current/UUUU/,HumanObservation,present,NA
