eventID,occurrenceID,measurementID,measurementMethod,measurementType,measurementTypeID,measurementUnit,measurementUnitID,measurementValue,measurementValueID
RICE010_FB_2018-02-14_BQ5,RICE010_FB_2018-02-14_BQ5_3205,RICE010_FB_2018-02-14_BQ5_3205_length,In the field,Length,NA,mm,NA,13,NA
RICE010_FB_2018-02-14_BQ5,RICE010_FB_2018-02-14_BQ5_3206,RICE010_FB_2018-02-14_BQ5_3206_length,In the field,Length,NA,mm,NA,16,NA
RICE010_FB_2018-02-14_BQ5,RICE010_FB_2018-02-14_BQ5_3207,RICE010_FB_2018-02-14_BQ5_3207_length,In the field,Length,NA,mm,NA,19,NA
RICE010_FB_2018-02-14_BQ5,RICE010_FB_2018-02-14_BQ5_3208,RICE010_FB_2018-02-14_BQ5_3208_length,In the field,Length,NA,mm,NA,22,NA
RICE010_FB_2018-02-14_MQ4,RICE010_FB_2018-02-14_MQ4_3209,RICE010_FB_2018-02-14_MQ4_3209_length,In the field,Length,NA,mm,NA,20,NA
RICE010_NB_2018-02-15_BQ2,RICE010_NB_2018-02-15_BQ2_3210,RICE010_NB_2018-02-15_BQ2_3210_length,In the field,Length,NA,mm,NA,7,NA
RICE010_NB_2018-02-15_FQ1,RICE010_NB_2018-02-15_FQ1_3211,RICE010_NB_2018-02-15_FQ1_3211_length,In the field,Length,NA,mm,NA,23,NA
RICE010_NB_2018-02-15_FQ3,RICE010_NB_2018-02-15_FQ3_3212,RICE010_NB_2018-02-15_FQ3_3212_length,In the field,Length,NA,mm,NA,10,NA
RICE010_NB_2018-02-15_FQ3,RICE010_NB_2018-02-15_FQ3_3213,RICE010_NB_2018-02-15_FQ3_3213_length,In the field,Length,NA,mm,NA,7,NA
RICE010_NB_2018-02-15_MQ4,RICE010_NB_2018-02-15_MQ4_3214,RICE010_NB_2018-02-15_MQ4_3214_length,In the field,Length,NA,mm,NA,14,NA
RICE010_NB_2018-02-15_MQ4,RICE010_NB_2018-02-15_MQ4_3215,RICE010_NB_2018-02-15_MQ4_3215_length,In the field,Length,NA,mm,NA,15,NA
RICE010_NB_2018-02-15_MQ4,RICE010_NB_2018-02-15_MQ4_3216,RICE010_NB_2018-02-15_MQ4_3216_length,In the field,Length,NA,mm,NA,20,NA
RICE010_WB_2018-02-16_BQ4,RICE010_WB_2018-02-16_BQ4_3217,RICE010_WB_2018-02-16_BQ4_3217_length,In the field,Length,NA,mm,NA,20,NA
RICE010_WB_2018-02-16_FQ1,RICE010_WB_2018-02-16_FQ1_3218,RICE010_WB_2018-02-16_FQ1_3218_length,In the field,Length,NA,mm,NA,7,NA
RICE010_WB_2018-02-16_FQ3,RICE010_WB_2018-02-16_FQ3_3219,RICE010_WB_2018-02-16_FQ3_3219_length,In the field,Length,NA,mm,NA,8,NA
RICE010_WB_2018-02-16_MQ1,RICE010_WB_2018-02-16_MQ1_3220,RICE010_WB_2018-02-16_MQ1_3220_length,In the field,Length,NA,mm,NA,10,NA
RICE010_WB_2018-02-16_MQ1,RICE010_WB_2018-02-16_MQ1_3221,RICE010_WB_2018-02-16_MQ1_3221_length,In the field,Length,NA,mm,NA,15,NA
RICE010_WB_2018-02-16_MQ1,RICE010_WB_2018-02-16_MQ1_3222,RICE010_WB_2018-02-16_MQ1_3222_length,In the field,Length,NA,mm,NA,17,NA
RICE010_WB_2018-02-16_MQ2,RICE010_WB_2018-02-16_MQ2_3223,RICE010_WB_2018-02-16_MQ2_3223_length,In the field,Length,NA,mm,NA,18,NA
RICE010_WB_2018-02-16_MQ3,RICE010_WB_2018-02-16_MQ3_3224,RICE010_WB_2018-02-16_MQ3_3224_length,In the field,Length,NA,mm,NA,12,NA
RICE010_WB_2018-02-16_MQ3,RICE010_WB_2018-02-16_MQ3_3225,RICE010_WB_2018-02-16_MQ3_3225_length,In the field,Length,NA,mm,NA,18,NA
RICE010_WB_2018-02-16_MQ3,RICE010_WB_2018-02-16_MQ3_3226,RICE010_WB_2018-02-16_MQ3_3226_length,In the field,Length,NA,mm,NA,16,NA
RICE010_WB_2018-02-16_MQ5,RICE010_WB_2018-02-16_MQ5_3227,RICE010_WB_2018-02-16_MQ5_3227_length,In the field,Length,NA,mm,NA,12,NA
RICE010_WB_2018-02-16_MQ5,RICE010_WB_2018-02-16_MQ5_3228,RICE010_WB_2018-02-16_MQ5_3228_length,In the field,Length,NA,mm,NA,15,NA
RICE010_WB_2018-02-16_MQ5,RICE010_WB_2018-02-16_MQ5_3229,RICE010_WB_2018-02-16_MQ5_3229_length,In the field,Length,NA,mm,NA,13,NA
RICE010_WB_2018-02-16_MQ5,RICE010_WB_2018-02-16_MQ5_3230,RICE010_WB_2018-02-16_MQ5_3230_length,In the field,Length,NA,mm,NA,14,NA
RICE011_WB_2018-05-19_FQ3,RICE011_WB_2018-05-19_FQ3_3231,RICE011_WB_2018-05-19_FQ3_3231_length,In the field,Length,NA,mm,NA,14,NA
RICE011_WB_2018-05-19_FQ3,RICE011_WB_2018-05-19_FQ3_3232,RICE011_WB_2018-05-19_FQ3_3232_length,In the field,Length,NA,mm,NA,19,NA
RICE011_WB_2018-05-19_FQ3,RICE011_WB_2018-05-19_FQ3_3233,RICE011_WB_2018-05-19_FQ3_3233_length,In the field,Length,NA,mm,NA,14,NA
RICE011_WB_2018-05-19_FQ5,RICE011_WB_2018-05-19_FQ5_3234,RICE011_WB_2018-05-19_FQ5_3234_length,In the field,Length,NA,mm,NA,10,NA
RICE011_WB_2018-05-19_FQ5,RICE011_WB_2018-05-19_FQ5_3235,RICE011_WB_2018-05-19_FQ5_3235_length,In the field,Length,NA,mm,NA,6,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3236,RICE011_WB_2018-05-19_MQ1_3236_length,In the field,Length,NA,mm,NA,16,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3237,RICE011_WB_2018-05-19_MQ1_3237_length,In the field,Length,NA,mm,NA,22,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3238,RICE011_WB_2018-05-19_MQ1_3238_length,In the field,Length,NA,mm,NA,20,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3239,RICE011_WB_2018-05-19_MQ1_3239_length,In the field,Length,NA,mm,NA,19,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3240,RICE011_WB_2018-05-19_MQ1_3240_length,In the field,Length,NA,mm,NA,17,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3241,RICE011_WB_2018-05-19_MQ1_3241_length,In the field,Length,NA,mm,NA,21,NA
RICE011_WB_2018-05-19_MQ1,RICE011_WB_2018-05-19_MQ1_3242,RICE011_WB_2018-05-19_MQ1_3242_length,In the field,Length,NA,mm,NA,23,NA
RICE011_WB_2018-05-19_MQ2,RICE011_WB_2018-05-19_MQ2_3243,RICE011_WB_2018-05-19_MQ2_3243_length,In the field,Length,NA,mm,NA,19,NA
RICE011_WB_2018-05-19_MQ2,RICE011_WB_2018-05-19_MQ2_3244,RICE011_WB_2018-05-19_MQ2_3244_length,In the field,Length,NA,mm,NA,17,NA
RICE011_WB_2018-05-19_MQ2,RICE011_WB_2018-05-19_MQ2_3245,RICE011_WB_2018-05-19_MQ2_3245_length,In the field,Length,NA,mm,NA,18,NA
RICE011_WB_2018-05-19_MQ2,RICE011_WB_2018-05-19_MQ2_3246,RICE011_WB_2018-05-19_MQ2_3246_length,In the field,Length,NA,mm,NA,16,NA
RICE011_WB_2018-05-19_MQ2,RICE011_WB_2018-05-19_MQ2_3247,RICE011_WB_2018-05-19_MQ2_3247_length,In the field,Length,NA,mm,NA,15,NA
RICE011_WB_2018-05-19_MQ3,RICE011_WB_2018-05-19_MQ3_3248,RICE011_WB_2018-05-19_MQ3_3248_length,In the field,Length,NA,mm,NA,14,NA
RICE011_WB_2018-05-19_MQ3,RICE011_WB_2018-05-19_MQ3_3249,RICE011_WB_2018-05-19_MQ3_3249_length,In the field,Length,NA,mm,NA,13,NA
RICE011_WB_2018-05-19_MQ3,RICE011_WB_2018-05-19_MQ3_3250,RICE011_WB_2018-05-19_MQ3_3250_length,In the field,Length,NA,mm,NA,15,NA
RICE011_WB_2018-05-19_MQ3,RICE011_WB_2018-05-19_MQ3_3251,RICE011_WB_2018-05-19_MQ3_3251_length,In the field,Length,NA,mm,NA,16,NA
RICE011_WB_2018-05-19_MQ3,RICE011_WB_2018-05-19_MQ3_3252,RICE011_WB_2018-05-19_MQ3_3252_length,In the field,Length,NA,mm,NA,17,NA
RICE011_WB_2018-05-19_MQ3,RICE011_WB_2018-05-19_MQ3_3253,RICE011_WB_2018-05-19_MQ3_3253_length,In the field,Length,NA,mm,NA,18,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3254,RICE011_WB_2018-05-19_MQ4_3254_length,In the field,Length,NA,mm,NA,18,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3255,RICE011_WB_2018-05-19_MQ4_3255_length,In the field,Length,NA,mm,NA,15,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3256,RICE011_WB_2018-05-19_MQ4_3256_length,In the field,Length,NA,mm,NA,20,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3257,RICE011_WB_2018-05-19_MQ4_3257_length,In the field,Length,NA,mm,NA,19,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3258,RICE011_WB_2018-05-19_MQ4_3258_length,In the field,Length,NA,mm,NA,12,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3259,RICE011_WB_2018-05-19_MQ4_3259_length,In the field,Length,NA,mm,NA,17,NA
RICE011_WB_2018-05-19_MQ4,RICE011_WB_2018-05-19_MQ4_3260,RICE011_WB_2018-05-19_MQ4_3260_length,In the field,Length,NA,mm,NA,13,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3261,RICE011_WB_2018-05-19_MQ5_3261_length,In the field,Length,NA,mm,NA,4,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3262,RICE011_WB_2018-05-19_MQ5_3262_length,In the field,Length,NA,mm,NA,16,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3263,RICE011_WB_2018-05-19_MQ5_3263_length,In the field,Length,NA,mm,NA,20,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3264,RICE011_WB_2018-05-19_MQ5_3264_length,In the field,Length,NA,mm,NA,10,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3265,RICE011_WB_2018-05-19_MQ5_3265_length,In the field,Length,NA,mm,NA,18,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3266,RICE011_WB_2018-05-19_MQ5_3266_length,In the field,Length,NA,mm,NA,17,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3267,RICE011_WB_2018-05-19_MQ5_3267_length,In the field,Length,NA,mm,NA,15,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3268,RICE011_WB_2018-05-19_MQ5_3268_length,In the field,Length,NA,mm,NA,18,NA
RICE011_WB_2018-05-19_MQ5,RICE011_WB_2018-05-19_MQ5_3269,RICE011_WB_2018-05-19_MQ5_3269_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3270,RICE011_FB_2018-05-20_BQ1_3270_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3271,RICE011_FB_2018-05-20_BQ1_3271_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3272,RICE011_FB_2018-05-20_BQ1_3272_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3273,RICE011_FB_2018-05-20_BQ1_3273_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3274,RICE011_FB_2018-05-20_BQ1_3274_length,In the field,Length,NA,mm,NA,22,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3275,RICE011_FB_2018-05-20_BQ1_3275_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3276,RICE011_FB_2018-05-20_BQ1_3276_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_BQ1,RICE011_FB_2018-05-20_BQ1_3277,RICE011_FB_2018-05-20_BQ1_3277_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3278,RICE011_FB_2018-05-20_BQ3_3278_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3279,RICE011_FB_2018-05-20_BQ3_3279_length,In the field,Length,NA,mm,NA,23,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3280,RICE011_FB_2018-05-20_BQ3_3280_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3281,RICE011_FB_2018-05-20_BQ3_3281_length,In the field,Length,NA,mm,NA,14,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3282,RICE011_FB_2018-05-20_BQ3_3282_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3283,RICE011_FB_2018-05-20_BQ3_3283_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_BQ3,RICE011_FB_2018-05-20_BQ3_3284,RICE011_FB_2018-05-20_BQ3_3284_length,In the field,Length,NA,mm,NA,17,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3285,RICE011_FB_2018-05-20_BQ4_3285_length,In the field,Length,NA,mm,NA,13,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3286,RICE011_FB_2018-05-20_BQ4_3286_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3287,RICE011_FB_2018-05-20_BQ4_3287_length,In the field,Length,NA,mm,NA,14,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3288,RICE011_FB_2018-05-20_BQ4_3288_length,In the field,Length,NA,mm,NA,10,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3289,RICE011_FB_2018-05-20_BQ4_3289_length,In the field,Length,NA,mm,NA,11,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3290,RICE011_FB_2018-05-20_BQ4_3290_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3291,RICE011_FB_2018-05-20_BQ4_3291_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3292,RICE011_FB_2018-05-20_BQ4_3292_length,In the field,Length,NA,mm,NA,14,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3293,RICE011_FB_2018-05-20_BQ4_3293_length,In the field,Length,NA,mm,NA,9,NA
RICE011_FB_2018-05-20_BQ4,RICE011_FB_2018-05-20_BQ4_3294,RICE011_FB_2018-05-20_BQ4_3294_length,In the field,Length,NA,mm,NA,13,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3295,RICE011_FB_2018-05-20_BQ5_3295_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3296,RICE011_FB_2018-05-20_BQ5_3296_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3297,RICE011_FB_2018-05-20_BQ5_3297_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3298,RICE011_FB_2018-05-20_BQ5_3298_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3299,RICE011_FB_2018-05-20_BQ5_3299_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3300,RICE011_FB_2018-05-20_BQ5_3300_length,In the field,Length,NA,mm,NA,17,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3301,RICE011_FB_2018-05-20_BQ5_3301_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3302,RICE011_FB_2018-05-20_BQ5_3302_length,In the field,Length,NA,mm,NA,13,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3303,RICE011_FB_2018-05-20_BQ5_3303_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_BQ5,RICE011_FB_2018-05-20_BQ5_3304,RICE011_FB_2018-05-20_BQ5_3304_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_FQ1,RICE011_FB_2018-05-20_FQ1_3305,RICE011_FB_2018-05-20_FQ1_3305_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_FQ1,RICE011_FB_2018-05-20_FQ1_3306,RICE011_FB_2018-05-20_FQ1_3306_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_FQ2,RICE011_FB_2018-05-20_FQ2_3307,RICE011_FB_2018-05-20_FQ2_3307_length,In the field,Length,NA,mm,NA,6,NA
RICE011_FB_2018-05-20_FQ2,RICE011_FB_2018-05-20_FQ2_3308,RICE011_FB_2018-05-20_FQ2_3308_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_FQ2,RICE011_FB_2018-05-20_FQ2_3309,RICE011_FB_2018-05-20_FQ2_3309_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_FQ2,RICE011_FB_2018-05-20_FQ2_3310,RICE011_FB_2018-05-20_FQ2_3310_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_FQ2,RICE011_FB_2018-05-20_FQ2_3311,RICE011_FB_2018-05-20_FQ2_3311_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_FQ3,RICE011_FB_2018-05-20_FQ3_3312,RICE011_FB_2018-05-20_FQ3_3312_length,In the field,Length,NA,mm,NA,24,NA
RICE011_FB_2018-05-20_FQ3,RICE011_FB_2018-05-20_FQ3_3313,RICE011_FB_2018-05-20_FQ3_3313_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_FQ3,RICE011_FB_2018-05-20_FQ3_3314,RICE011_FB_2018-05-20_FQ3_3314_length,In the field,Length,NA,mm,NA,22,NA
RICE011_FB_2018-05-20_FQ3,RICE011_FB_2018-05-20_FQ3_3315,RICE011_FB_2018-05-20_FQ3_3315_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_FQ3,RICE011_FB_2018-05-20_FQ3_3316,RICE011_FB_2018-05-20_FQ3_3316_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3317,RICE011_FB_2018-05-20_FQ4_3317_length,In the field,Length,NA,mm,NA,10,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3318,RICE011_FB_2018-05-20_FQ4_3318_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3319,RICE011_FB_2018-05-20_FQ4_3319_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3320,RICE011_FB_2018-05-20_FQ4_3320_length,In the field,Length,NA,mm,NA,21,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3321,RICE011_FB_2018-05-20_FQ4_3321_length,In the field,Length,NA,mm,NA,22,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3322,RICE011_FB_2018-05-20_FQ4_3322_length,In the field,Length,NA,mm,NA,17,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3323,RICE011_FB_2018-05-20_FQ4_3323_length,In the field,Length,NA,mm,NA,16,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3324,RICE011_FB_2018-05-20_FQ4_3324_length,In the field,Length,NA,mm,NA,11,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3325,RICE011_FB_2018-05-20_FQ4_3325_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3326,RICE011_FB_2018-05-20_FQ4_3326_length,In the field,Length,NA,mm,NA,17,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3327,RICE011_FB_2018-05-20_FQ4_3327_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3328,RICE011_FB_2018-05-20_FQ4_3328_length,In the field,Length,NA,mm,NA,19,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3329,RICE011_FB_2018-05-20_FQ4_3329_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3330,RICE011_FB_2018-05-20_FQ4_3330_length,In the field,Length,NA,mm,NA,21,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3331,RICE011_FB_2018-05-20_FQ4_3331_length,In the field,Length,NA,mm,NA,22,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3332,RICE011_FB_2018-05-20_FQ4_3332_length,In the field,Length,NA,mm,NA,23,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3333,RICE011_FB_2018-05-20_FQ4_3333_length,In the field,Length,NA,mm,NA,24,NA
RICE011_FB_2018-05-20_FQ4,RICE011_FB_2018-05-20_FQ4_3334,RICE011_FB_2018-05-20_FQ4_3334_length,In the field,Length,NA,mm,NA,29,NA
RICE011_FB_2018-05-20_FQ5,RICE011_FB_2018-05-20_FQ5_3335,RICE011_FB_2018-05-20_FQ5_3335_length,In the field,Length,NA,mm,NA,17,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3336,RICE011_FB_2018-05-20_MQ1_3336_length,In the field,Length,NA,mm,NA,13,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3337,RICE011_FB_2018-05-20_MQ1_3337_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3338,RICE011_FB_2018-05-20_MQ1_3338_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3339,RICE011_FB_2018-05-20_MQ1_3339_length,In the field,Length,NA,mm,NA,18,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3340,RICE011_FB_2018-05-20_MQ1_3340_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3341,RICE011_FB_2018-05-20_MQ1_3341_length,In the field,Length,NA,mm,NA,14,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3342,RICE011_FB_2018-05-20_MQ1_3342_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_MQ1,RICE011_FB_2018-05-20_MQ1_3343,RICE011_FB_2018-05-20_MQ1_3343_length,In the field,Length,NA,mm,NA,14,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3344,RICE011_FB_2018-05-20_MQ2_3344_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3345,RICE011_FB_2018-05-20_MQ2_3345_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3346,RICE011_FB_2018-05-20_MQ2_3346_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3347,RICE011_FB_2018-05-20_MQ2_3347_length,In the field,Length,NA,mm,NA,22,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3348,RICE011_FB_2018-05-20_MQ2_3348_length,In the field,Length,NA,mm,NA,14,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3349,RICE011_FB_2018-05-20_MQ2_3349_length,In the field,Length,NA,mm,NA,12,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3350,RICE011_FB_2018-05-20_MQ2_3350_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3351,RICE011_FB_2018-05-20_MQ2_3351_length,In the field,Length,NA,mm,NA,9,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3352,RICE011_FB_2018-05-20_MQ2_3352_length,In the field,Length,NA,mm,NA,17,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3353,RICE011_FB_2018-05-20_MQ2_3353_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3354,RICE011_FB_2018-05-20_MQ2_3354_length,In the field,Length,NA,mm,NA,10,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3355,RICE011_FB_2018-05-20_MQ2_3355_length,In the field,Length,NA,mm,NA,15,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3356,RICE011_FB_2018-05-20_MQ2_3356_length,In the field,Length,NA,mm,NA,10,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3357,RICE011_FB_2018-05-20_MQ2_3357_length,In the field,Length,NA,mm,NA,20,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3358,RICE011_FB_2018-05-20_MQ2_3358_length,In the field,Length,NA,mm,NA,10,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3359,RICE011_FB_2018-05-20_MQ2_3359_length,In the field,Length,NA,mm,NA,5,NA
RICE011_FB_2018-05-20_MQ2,RICE011_FB_2018-05-20_MQ2_3360,RICE011_FB_2018-05-20_MQ2_3360_length,In the field,Length,NA,mm,NA,10,NA
